csv_row_number,reaction_key,physical_dataset_id,source_row_index,label_decision_id,campaign_id
89,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-0fbee788af224f10a7a443fbbf230059,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1237,97352c1c9164f939c4dd775d6b8e53db5e87dcdef652f13d4bc9794832e68d85,science_hte_campaign_6bf2df144d3d
90,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-0fddd944e8a8412c885a203476179a6c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1508,2b6716c19adbc79b33f620d0fcb13a180a2b0304bcf9373a1ac19aae003d2240,science_hte_campaign_ca267bf88824
91,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-0ff2470fc28a424185ea34052a4ed65d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,846,81f0b0d2a8af5f4eeb201c3e65a3d4490f677a675931bd3af6c8b0f7ac53d4eb,science_hte_campaign_97b28884900c
92,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-101935d1fa76441d9d9d9ce30fd43c83,ord_dataset-7d8f5fd922d4497d91cb81489b052746,944,c0b0bad691dcb38aae8bf03f6e4492e3a91125e77760d7a8d9afce6c625a9105,science_hte_campaign_d8d10c924377
93,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-104ec548448a4c3da4bb1c18bfcdd67f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,238,0d4d4cf6485714e78a55e756a2c36192cc5c0fd95d4b7d37c8087976055cdfae,science_hte_campaign_f324e61c5fa2
94,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-105daef2de7746baad05de2468c4d561,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1317,9a032c11781ca7b23239d33d83cd4700d4639bf3d93f87473484432b781a67a5,science_hte_campaign_62bdfe294f99
95,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-105fad4dfcfc4deabcba83e9cfbf3743,ord_dataset-7d8f5fd922d4497d91cb81489b052746,744,03fb7ac08fcd6cdd318cb3f3e1e10521242e9cf4e5524a9ac8fe903edb627f98,science_hte_campaign_5dd9abf370cb
96,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-10858d7712114dd687e3e3366bb1a68f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,106,9e90fb2f9157530f1e8e4eee0bb08c40eb0a538d862f51ea9ba445a9360054d8,science_hte_campaign_c99fb883b4d8
97,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-108bf099d39c4f96b439ced66262fb01,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1146,95074e38391c64386fc1c86d260a97cdb81ff7bb121a92455b774290de9ef76e,science_hte_campaign_2a3be0de5f5e
98,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1098651e09be45bda2472b17bcc7a73b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1410,b2524c1f36fee0d9dfaa42346c39403af9ee26cb7eecddf500eab5210a2d4d94,science_hte_campaign_4dcfd4b46ebc
99,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-10a4e2b5a04d4cf7a6dcfc87420629f3,ord_dataset-7d8f5fd922d4497d91cb81489b052746,644,5e30266e451d0e7a91128cf471d43240ee02571a94c660c64705eaf9ea88860f,science_hte_campaign_3f02a74dbb14
100,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-10c0ae627549431684540ebe6a0f3122,ord_dataset-7d8f5fd922d4497d91cb81489b052746,593,348f15aaa5086974c2638f351149c4640890ce729b9ced294f787c78a69de282,science_hte_campaign_3f02a74dbb14
101,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-110dc6aaa7814e72897382ea4337a27b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1370,92c9bb4b8205f6e26c64012b34deecc3cc22a1da28019729f3b8c06e80110124,science_hte_campaign_4dcfd4b46ebc
102,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-11273bb805ba4e8b854c47f6d694e72f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1097,9feb5c23daace3b01487fe0c435920f2a7f68b4080e72baafc8e2420b779eecb,science_hte_campaign_2a3be0de5f5e
103,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-114134b0717b42579f2022c25c705b09,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1039,cb8af9ddeed2d33bda5fda26c0a400ff4db45d100f79dc8340d5684daa09ccb8,science_hte_campaign_a04d9653a525
104,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-114610bcc8ba4eb9b09fec460cd63226,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1,14eface7cc447c09572abfc46f6a203ff0b944a165ef8503b475e2d1a75eaea7,science_hte_campaign_ac8fc337e171
105,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-117538aa85bb4e54af1412d7a665cd57,ord_dataset-7d8f5fd922d4497d91cb81489b052746,344,28dcf3070bdbad9336181212a36cf32ee412b0d0a3cad009e23b4ff58eefc766,science_hte_campaign_8510665e92be
106,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-118528a44b8d4b8fa3c6aabb255c27f2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,278,fd0e0d750b9fef90fd4ab76fc08b2f9653b0fc3bcb38b4ced2de8e97f5db548c,science_hte_campaign_f324e61c5fa2
107,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-11892aeffaa344fcbb2d3d82c9495b6c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,889,65b9c043d587996ac82f584e5aabbe4cbfa5dbcb7e4521c7f60113c9ae4a275d,science_hte_campaign_d8d10c924377
108,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1190fe2674e141798b329023a357854d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1067,18911654fc0baf22b2a6e1598e913cb1ef20757d1567b7b2ffc190f2fb3e701a,science_hte_campaign_2a3be0de5f5e
109,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-11a24c6b4a9841e99aa0775969eafc5b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1080,79bff3c03d6497f2b02fc7e31cf0203e84d578656cf351466620b2fdd3337ee2,science_hte_campaign_2a3be0de5f5e
110,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-11c03ce36dd947ca9fcdc9d60c746411,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1026,771e11891f83f36f7ac893be343f455c176aadf663718a0aa66feaf97d4bbf5c,science_hte_campaign_a04d9653a525
111,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-120b42e0f675486ba2300bc2b6ccd77a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,163,158fa99f6513b3ee5a812dbbbd3398ba0ff65dde594d9fe0afabebc24574aafc,science_hte_campaign_c99fb883b4d8
112,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-120e64d006cb40668cf3d21c93b13093,ord_dataset-7d8f5fd922d4497d91cb81489b052746,365,213fb5fc150a7dc868a13d7fa51beec3961bd77e843349ec5509186d99e8e5b4,science_hte_campaign_8510665e92be
113,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-122c1dd97df045d08e09ebd4e321337b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,280,71fab6f6e74d5fea3a36a89f3757b3de54f3e2c26db536618715baa72d5aab0e,science_hte_campaign_f324e61c5fa2
114,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-12a147f5aecf48aab6c2cbe51be5bfd5,ord_dataset-7d8f5fd922d4497d91cb81489b052746,37,1af74928cb49b606aeca0a9d82656312b3be2473f650ff57fb6a74d3768eb720,science_hte_campaign_ac8fc337e171
115,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-12a312d5f95140afa13bdd6e66a242c4,ord_dataset-7d8f5fd922d4497d91cb81489b052746,332,bede947844cdb77502083ca34e2c7042418504badc7b848bdba8224b00a77b87,science_hte_campaign_8510665e92be
116,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-12cb5889d3e849e8946d732fd0598487,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1062,5df5f37d6aae8a5009103124bcc19cf4fc0a1f5190d0220a82da4d87619ce648,science_hte_campaign_2a3be0de5f5e
117,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-12d4b87e942c4ec1967265b68cdbbbc0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,953,eecb5b052bfd9e911ee7b45f2d92d6a6e000eae2fc51c8f94db7e35cb1970768,science_hte_campaign_d8d10c924377
118,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-12e16a5d573045cfa4910088614ca0db,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1111,c7d14f512007860eff79a282a93cbee4207c1d0b9e52839036b6e96a4dca2555,science_hte_campaign_2a3be0de5f5e
119,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-12e2be4d336649df87d34596e926c6a8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1233,e5d1896d312b1559823063f4f81584cee9613768248fe38286813b165dd77dfc,science_hte_campaign_6bf2df144d3d
120,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-12e69ec33eb249ea9a8fce6d00185ef5,ord_dataset-7d8f5fd922d4497d91cb81489b052746,438,1b6e11f23a884855b1f1a65e2c1020a2ecf8e449e085e06d160437f398247ed9,science_hte_campaign_aeefa100ca4f
121,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-12f15fa0b4a6408a8380d58f8a64315f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1040,3bb04e81bc601cf3eab48d780998b5caff7a8dfdf795563e6548e61eb1cdc797,science_hte_campaign_a04d9653a525
122,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-130cca78eb9c4c8d92a663863e720064,ord_dataset-7d8f5fd922d4497d91cb81489b052746,182,5e388a5fb892bc0621df54dc582e338043137e89c88116a50cc97d0dfe55a2bc,science_hte_campaign_c99fb883b4d8
123,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-130df16120fa41b38e828f2c20689d17,ord_dataset-7d8f5fd922d4497d91cb81489b052746,178,6d5646329ac99c144938ce7d2e1c414cf1b7cc05c93c27b4b2bd2fdf6e287a2c,science_hte_campaign_c99fb883b4d8
124,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-13135d4c44a74504be15233129e3d89d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,465,34c7f3308c3b6d7eb90b9501a0ba553752c39b1e3c83cd680db7a945e74b89a7,science_hte_campaign_aeefa100ca4f
125,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-132bec9d0ea54dc0b13dad12be28c9ce,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1301,733cc254d5ba37e1b56af497bbe3509ffd60639501b99ec389bfaf44acdd09f3,science_hte_campaign_62bdfe294f99
126,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-13304a9214fc459cb17e04847ae57db7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,114,210a8aa6cc61c0890a006118e774979dda67f11baef69c68b7b0bc78ecb3a605,science_hte_campaign_c99fb883b4d8
127,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-13919e1a8cd6439da7c25cd654694c14,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1399,458ad082295b4f22ca794993d711f65701f81efd679c2fc871d3e5714de97aa8,science_hte_campaign_4dcfd4b46ebc
128,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-13a8f5e900474d069192900dbff328f1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,20,1040a3e610551cf0bb2796f9c12eab0ddea9e81b5be39ac795128345f63b7b8d,science_hte_campaign_ac8fc337e171
129,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-13c7efb4a9664fb3ac581427b9fbe710,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1406,63d9ab885a05342a501b9a806274151ada595c1cf61f9fc2cf3395991aaca115,science_hte_campaign_4dcfd4b46ebc
130,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-13d6339b584447809e69921715961d09,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1329,c5f6cab62e6aa47139aaa47693dc858c76daf51774ffa613f619e91102bd4cae,science_hte_campaign_62bdfe294f99
131,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-13e4a26f1bf5469e90379e3d9a1524fc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1005,bbac7be7bcd8d71b6d17d659c9022d0142f21d7df1c8b3f97f0f78e66f36b15b,science_hte_campaign_a04d9653a525
132,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-13feaf89392140a3805c719ca1bba4b0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,665,82899dd57dcac5d1c5be4599422f2770d2d4ada58542536c1bc650b93776e470,science_hte_campaign_3f02a74dbb14
133,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1409ec485ba84166b98678d04a33f19a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,212,dbbfe4e77e579cdd6fa9c7df5383af3c6ba36acc5851df3b8e3a045577b56163,science_hte_campaign_f324e61c5fa2
134,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-140ca9093feb431bb59bf0bc3f07d25f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,670,a3fa70163899d8a2095a0470653a585969d02c229f6e96f24ec08fac8dbf634e,science_hte_campaign_3f02a74dbb14
135,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-143a4ebbc08d4bf9811ed26f0bf4484f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1222,86937ed5d0269c510a14ea1c011fe258658b3ce5434e1ddbd9bcc2b7c7b7ea4d,science_hte_campaign_6bf2df144d3d
136,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-149a850f31394ff997d27bb38ebd9fdc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,422,8992f3789ec755674a6f96e4b3babf72ab98f5453c994c66064ca7499458df2f,science_hte_campaign_aeefa100ca4f
137,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-150ae6189c3a48c08f007cac6e943f61,ord_dataset-7d8f5fd922d4497d91cb81489b052746,586,a4ad0b12d25ad61754807f4930cd30fc2440ff5a61754f1436d8566412a149ef,science_hte_campaign_3f02a74dbb14
138,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-15360ef6ca834f6d80cd6e7961dac239,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1136,328294ca3be12ffe5262976c841a695cdc66c73c70f45123a1adac2dd2305d08,science_hte_campaign_2a3be0de5f5e
139,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-15429e78905e4fb98492f4dba9d6750f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,415,0dac3b3147c66b1f4a0eb98416648ef0eca8cc69d3de8d15e3143bb4fae7458b,science_hte_campaign_aeefa100ca4f
140,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-15440a4d2b1142f4a797a3a89b6f387a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,872,2560d79b4a6807d0c5b863f4cca80e5dd070d8a319e949a600e559fba951147b,science_hte_campaign_d8d10c924377
141,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-155471cf2598421d9e89c6abba5bade2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,738,8ade25956db13e588e40c3912254f5fcc120f39b428b713c38b4b7a28ba01a56,science_hte_campaign_5dd9abf370cb
142,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-155bb6a824f24e97b5bbf181423ef0fa,ord_dataset-7d8f5fd922d4497d91cb81489b052746,169,b4f3b2fe85476edbfb63a1b344e13b7ebfd7757481dd25b24a1a8712143fb707,science_hte_campaign_c99fb883b4d8
143,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-15b900b094514568a24938edcaa0af01,ord_dataset-7d8f5fd922d4497d91cb81489b052746,511,4e5e48eca18f059bf73dd4bbcc4e11d4e8e3af0a9cab859be85e2eaf1c0a6265,science_hte_campaign_283f403f90e1
144,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-15bd8a814fae420f97a92e2e62da1d75,ord_dataset-7d8f5fd922d4497d91cb81489b052746,231,b2a1145b72f2bea28c52c33c5e133757db362c50bfa0038ee4865cfe57a71f0d,science_hte_campaign_f324e61c5fa2
145,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-15f511b104e64f078692a9f4f8f15df7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1509,d8f6d858086017df9dd50927217c4ed5ba9d33dfe7c7903eb34a9979ac949f6b,science_hte_campaign_ca267bf88824
146,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1631ec281d6641be93dda1acd21ca6e2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1081,56a90ba34242dcf6ef4676206ece449c5998bb591990f001244efbc8c124b4e8,science_hte_campaign_2a3be0de5f5e
147,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-16bc06af674b42f6b93e6515d5a86b66,ord_dataset-7d8f5fd922d4497d91cb81489b052746,634,79f2c1647d7db2cbe22ab641f404d8bb6f47fbac415aad47ff8d8b3d8458173e,science_hte_campaign_3f02a74dbb14
148,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-16c862faacb546fe902dd9d2d4321caf,ord_dataset-7d8f5fd922d4497d91cb81489b052746,372,0d871640771282d6e5a5300ac7a2b5c38343782fbf79c1e089ada93cfb1bdf2f,science_hte_campaign_8510665e92be
149,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-16dfb41e92154b0b85b6453bb62ede82,ord_dataset-7d8f5fd922d4497d91cb81489b052746,614,d383c20153a1b6cfbcf6a4fce672603c76f3968135fac71c6d6d4869970b7575,science_hte_campaign_3f02a74dbb14
150,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-16fddad3606043e689efe294f86389eb,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1527,c15757e18e1e68ccb76ced88afffe3bcfcc71922e936039499e0f4fc155e59e3,science_hte_campaign_ca267bf88824
151,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-172e8454dbef46c1803c9e689f8870dc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,74,9710199cf56d347770da478285b27feeb5cf7f0ef740ee6cab784d057dcaf977,science_hte_campaign_ac8fc337e171
152,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-18038c86f3394cc9befdce8cc63abb94,ord_dataset-7d8f5fd922d4497d91cb81489b052746,668,7e8db0d3c98798bcd0ba4bf31ef5b14338dbc0167d092820b59e6325645a5d20,science_hte_campaign_3f02a74dbb14
153,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1856a3838a30431d9b3db33dc846dac8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,72,d426ed4b16b3fa1a33934fbed609716f2d9778b9143617eef5119fd2ef6267a0,science_hte_campaign_ac8fc337e171
154,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-185fbe7a50ff4de3a5f05c880ed62445,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1258,199ac806b8cc0cc094eb5cef918413968e5dbf4173af573cfecc6965e25d6fcd,science_hte_campaign_62bdfe294f99
155,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-18640cbe94de435494a179855d5a2769,ord_dataset-7d8f5fd922d4497d91cb81489b052746,544,232781c7c7f82b50fc02499fc52bab38768701fd1a5988b09f1b0c94c0748754,science_hte_campaign_283f403f90e1
156,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1874fe843cc549b69f3d0407bd0c43ad,ord_dataset-7d8f5fd922d4497d91cb81489b052746,823,935e03ed913e11035315332f2bc9bf1c8af7c2ad1b58b9704aed77855b744079,science_hte_campaign_97b28884900c
157,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-18886aad10d24eb983591fc0ac581922,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1377,34fc126fdb2c663b4f93a4b26dcd1d33a58aa6ace61074961ee83322c41ee204,science_hte_campaign_4dcfd4b46ebc
158,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-18b6c89dfe0240c8be13e32ed731ee4d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,354,bfdeeeef9266894c57d4eb1da843dd30e3ba6e60c50a0a510620875446b432aa,science_hte_campaign_8510665e92be
159,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1912fe635e9f4512a63e9e04dbfcb9d0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,720,15941bc4c317638280c6a3fe467d397dd8360654e62a4ecb5c405584f9c8615e,science_hte_campaign_5dd9abf370cb
160,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-192b0869da454c078c4d291e101f0da0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,880,32f800d80745db57ff24756acfbb8bb44a193337c55757bbd796a7f3b3cfcbd4,science_hte_campaign_d8d10c924377
161,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1974e8c70ec7459cafb33c61813f519f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1505,33a8f81aa640c27592d07d935def6d1e3d08785d3e6ddaf8076832dd97410aed,science_hte_campaign_ca267bf88824
162,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-19e9dad143064339ad9cf5b5cc501401,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1246,902e1ecf16e00a7135fe86fdd12071f270036329d2393a6133a654a785dc0691,science_hte_campaign_6bf2df144d3d
163,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-19eeca5b338e4828a6bf3e59e2104e08,ord_dataset-7d8f5fd922d4497d91cb81489b052746,926,86798da87de4ae823290d38c36b26964f3b2d8574b2eb6e18bbeaf7eea635987,science_hte_campaign_d8d10c924377
164,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-19f528b7fd9c448ca9f9ea0954a8d66d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,717,f958c71152cf02f7abd542859fcd4a99fb2b0d4e30d8dca23e3a2600f372e751,science_hte_campaign_5dd9abf370cb
165,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-19f88cd090bd489ba771c04291e14475,ord_dataset-7d8f5fd922d4497d91cb81489b052746,90,88c8e87781d664ea63803c78903f7391c546b5581a36230525340e3f2e3fb012,science_hte_campaign_ac8fc337e171
166,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1a15298711154e30a59f9d845bf02376,ord_dataset-7d8f5fd922d4497d91cb81489b052746,824,9a82fc2c112b8e9dd3f40f84b637851bd5c7141c2b6344837f24d2323d157e57,science_hte_campaign_97b28884900c
167,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1a3bcaefeeec411fb0b79279271163a8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,83,adf0a9082a1c0979bd2d79abce302a7e868b31f3923e02b20ae7e0e09223301b,science_hte_campaign_ac8fc337e171
168,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1a7945f082ec43fda3c4e34617bdab1b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,452,b71d5e1d571d281d683a97ada40747b6ee3c9639587f24390aa8668d6483617b,science_hte_campaign_aeefa100ca4f
169,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1aae225897a046eebce2c92df4c14dc4,ord_dataset-7d8f5fd922d4497d91cb81489b052746,412,ada393f76804fd5a092f6d39a9d5be927d6a1b6dfc37837bfc828238eeeee44f,science_hte_campaign_aeefa100ca4f
170,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1ae1c1d7ac2045ce967ab4ed41093602,ord_dataset-7d8f5fd922d4497d91cb81489b052746,683,8229181498fd0199883999d4d5ee2aad1c721f6661b53e63bd9152c82d087427,science_hte_campaign_5dd9abf370cb
171,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1b011e507aca4103bb1d92c17fd557f3,ord_dataset-7d8f5fd922d4497d91cb81489b052746,721,bce0ff2045f6f8da36d03ac3745d247d3392bfe1a6393549ff1761d4d9c0a296,science_hte_campaign_5dd9abf370cb
172,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1b9677935fd24fd79efbf5239e6b6b31,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1232,93ef87942a29edb9a2565f35728b3a3ab645c20e1ed9271811871da679692b65,science_hte_campaign_6bf2df144d3d
173,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1bac1794e5324385a58e3453e72a8f43,ord_dataset-7d8f5fd922d4497d91cb81489b052746,399,551e64973f5e7559017fe24d9ecd11ebb86fdc28cb0aeed150f40fc9327da86a,science_hte_campaign_aeefa100ca4f
174,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1bbed96a2c6745c1913431e3eb29d2ba,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1043,047efa52afdacf38e9732ed5ba96c3fb939e77711fd29db211e8d8ff19530e1e,science_hte_campaign_a04d9653a525
175,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1bd2562e214740158ea8a58263e45077,ord_dataset-7d8f5fd922d4497d91cb81489b052746,67,245436f20afda6fcb2baefc465de42ee3b67b9281d5acd4b2088a8ba2ee70bec,science_hte_campaign_ac8fc337e171
176,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1bf2b836229b407bab80c87ca7507756,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1129,a5ab55c530f76db1c2146a57950e44a9144b82313e3293a0b0a8c72f86927431,science_hte_campaign_2a3be0de5f5e
177,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1bf809383a414538a63fa806c9700e91,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1269,fc29de741e9661ededc05e9cf6f60a94b6a267fdc8004f3af7b77eaee8b080f9,science_hte_campaign_62bdfe294f99
178,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1c2145ad129949128e63d3052d51e8ae,ord_dataset-7d8f5fd922d4497d91cb81489b052746,137,4e0253afa1d7de915343462095070bf28e05b033022309dc81d6b8eb2b0c98a9,science_hte_campaign_c99fb883b4d8
179,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1c36b9d1099b4661a4fc7d4da9e71e72,ord_dataset-7d8f5fd922d4497d91cb81489b052746,588,c60a8c75049ccaccabed18c44edf0c82753c25d58aac844819f8e08cd603b897,science_hte_campaign_3f02a74dbb14
180,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1ce528d04fc04fc99dc15b14033a5dcc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,49,cfb38b78bb9193bad75edbd5ffef702882dcefea279207e12c52cf28bf735d5b,science_hte_campaign_ac8fc337e171
181,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1d06ce3c94c740f8931e0e2aafc6da79,ord_dataset-7d8f5fd922d4497d91cb81489b052746,927,3290c7e73a02eb77aee0e1006d625a6d93f8563f61447edfd4c7419be73e664f,science_hte_campaign_d8d10c924377
182,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1d209fc88e03479a82b496cf97905075,ord_dataset-7d8f5fd922d4497d91cb81489b052746,29,22d870d69c7e66893ee7997311ce1993094ede0b5eb2365f370c235998a8e36f,science_hte_campaign_ac8fc337e171
183,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-1d347c63a914454689b723286ee4acc0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,637,8266e229984acf107fcc0e731a7014808207cf90c17773bf06629f5b5feb30fc,science_hte_campaign_3f02a74dbb14
